"","NC.1","NC.2","NC.3","NC.4","HFD.1","HFD.2","HFD.3","HFD.4","HFD.5","CPT.1","CPT.2","CPT.3","CPT.4","CPT.5"
"17370977",6.17784636168983,5.63714173904142,5.50478495357626,5.52411882137286,5.91728791346171,5.79433693206207,6.07196258150715,5.46097007789498,5.28045152715304,5.58741792943162,5.79493161611349,6.10350417155749,5.7095173578745,5.92667745585845
"17371201",2.97093936025804,3.24109093633008,3.63835252669104,3.79390408065967,2.97060142650202,2.91934451807627,2.85373625070188,2.70269461538332,3.16388793897181,2.7280319456609,3.00357701878338,2.6226146276165,2.86344667960805,3.1352642630009
"17386377",3.24522146098516,3.03462057735636,3.08831847830277,3.28947394683666,2.99500063248985,3.31270371000353,3.06180128847136,3.07988071274952,2.83431752017688,3.10044202878055,4.04192741906052,3.31603711462967,3.13912713361099,3.16835324269141
"17371847",5.33507215658889,5.03625388370425,5.2193409397768,5.43493568906295,4.51684003462833,4.61693522751413,4.74126723894411,4.72970834316121,4.58410957544649,4.06381731348618,4.64540701322284,4.21311495998326,4.34339746168126,4.03510393139248
"17372161",3.29978363250178,3.25975463162176,3.28545204428288,3.30580607995983,2.90775860927896,3.09701173961559,3.02104366213878,3.22206101527964,2.8270951962246,3.39307208540784,3.19572049231107,2.83549271658994,3.75670479350006,2.88684458887866
"17387162",2.37573837497734,2.46910109099285,2.53090882877398,2.29373151612414,2.1254676120047,2.33739834639683,2.24501602064865,2.36017821195596,2.18405837150855,2.57509698366802,2.27432915910456,2.44773474978717,2.18818141653501,2.50144169493548
"17387246",3.42041109613,3.47120698307708,3.42455099812392,3.20991025154103,3.11488856707256,3.56267592227991,3.48216949826737,3.15424309118387,3.50706876814749,3.82692536116632,3.60470546892969,3.23068559021507,4.41672447992198,3.52859335695101
"17387485",7.38461861553199,7.20375428247188,7.26046534669885,7.19117627468346,7.4216081767979,7.35428319972285,7.28214149598106,7.27017889276968,7.51306816642128,7.61758201301329,7.62748483511782,7.3984548746691,7.75829271518275,7.39819239872326
"17372819",1.17706587333729,1.15662408605206,1.06530525553932,1.21221273287717,1.34240358330229,1.36349087845121,1.13525224136644,1.4590642796884,1.36528271350469,1.22922251469218,1.60185423524077,1.58672207558543,1.43096700386082,1.51955418857884
"17373283",4.03390005056107,4.0241486224197,3.73497953706952,3.41224717479442,3.72418790143916,4.02920702572989,4.33040662235654,3.96479324732372,3.74855688888506,3.38298580002703,4.43091022098537,3.85624040573909,3.90042888571636,4.00192802139166
"17373417",4.69703133216061,4.69169963242213,4.57395364969781,4.6524251101264,4.19500145061032,4.37784041285169,4.67960149561267,4.56210400016745,4.72948398385945,4.99254279981064,4.59747966477627,4.38203121526564,5.09376000086728,4.55708489957513
"17388353",2.21115006078116,2.38177494733452,2.47180957059251,2.3143302171386,2.73640356786304,2.25588619657867,2.45620041479653,2.2493177219924,2.1625139652247,2.41023742380182,2.27782478192413,2.24420493168428,2.03942793921292,2.16001006810685
"17388406",3.79069863551207,3.95514981521711,3.97913003388421,3.7018106854849,3.85888261698239,3.64537771542168,3.40912969150878,3.89354439581627,3.7875850614583,4.35426727571055,3.85652542842893,3.74129062482898,4.20323763543862,3.54928504684979
"17373857",2.27069017605413,2.68224378596182,2.26583836183422,2.38902149081621,2.33554434537148,2.09530142407224,2.26449890840184,1.97929565311758,2.20873337439394,2.31793278759066,2.18185945408144,2.05634976221282,2.83668500475855,2.40082044502086
"17389571",3.20069001885001,2.85324090802131,2.99711398687121,2.71765512035817,3.25108799675912,2.67116989040568,3.21823474308076,3.13761852050049,3.0177462964026,2.91862995562357,3.10782823044994,2.77395687681015,3.21016664723861,3.0703374410306
"17374669",3.30199260306871,3.62854947589663,3.6738395612313,3.34944288775824,3.32083506951868,3.29514125107764,3.85725345065966,3.49001102702404,3.30687603143815,3.61507502796272,3.38986818994667,3.24017403786149,3.58742765837992,3.77788192005838
"17389844",2.40984592193982,2.01010351264613,1.95047739410732,1.90450658759081,2.13276493833921,2.24936377760029,2.46215794274291,2.31794547586398,2.101895031739,1.89240518265859,2.00550846518342,2.07447794527714,2.19341191617247,2.2345406628667
"17374871",1.9589029140789,2.39716772777273,2.05540365502109,1.94672917539047,2.17822010170122,1.88792387341885,2.1259488017942,1.87012245884932,1.74467752018676,1.96340903489549,2.53740958543043,1.99173132373816,1.64516100138978,1.80940927424739
"17390637",2.0362593232863,1.95867350145384,2.10607437575328,2.19666045772123,1.98680111361896,1.99374611167689,2.15873219349378,1.76640395171235,2.33561311474903,1.95004572711405,1.79832448463518,2.24242901193974,1.72711958351479,2.12671304336532
"17391339",1.45835459144379,1.53493229869843,1.80720816888972,1.60714108333082,2.02777627158036,1.74360521115919,1.59155362697697,1.54877464234035,1.77681551097636,1.80283139640043,1.84287104463547,1.47015968090887,1.4201645512186,1.94817387497241
"17391734",3.92018615905762,3.44969724940389,3.19525284241575,3.41095946463914,3.76228131218814,3.38854840460604,4.05635561862968,3.16299031021514,3.27791031386356,3.10760760849726,3.64255087414906,4.13509722932989,2.82345004796595,3.47036927578993
"17376480",7.32295399626479,7.37834911806755,7.20323571443574,7.33873207584804,7.35652308301224,7.58210937897418,7.31834627125566,7.22522079095256,7.22598539576896,7.26785652515897,7.44186884554252,7.52062342947678,7.73742894824816,7.67473886586492
"17376891",1.59822537370001,1.76222537083574,1.61732921507522,2.03970922971501,2.05654353077954,1.89347810244468,1.74185642820678,1.93138862089075,1.76259453995519,1.82877930572961,1.86213846465131,1.6869595821571,1.65712843456962,2.06094288508954
"17377122",4.59687443032299,4.7173359391539,4.5353694909938,4.8148564412,4.70082284540966,4.45350317205127,5.2087964828178,4.51722845311492,4.67461359014392,4.54239981367714,4.80923708853578,4.23955317441709,4.00748119109974,4.53522532250781
"17377268",4.97898226756928,4.6283773863196,4.76792289940317,4.923026442845,4.42055043694094,4.61613454463866,4.81156649058466,5.00188556127697,4.71777580961181,4.35854696960763,5.03538954151944,4.4768691343653,4.53479900361557,4.72488664687151
"17392862",1.75946135914349,1.93985884498801,1.75745120936213,1.87075235306835,1.81043920680019,2.12810339479442,1.83113114048859,2.29272662791777,1.80881476998974,1.9088050981812,1.93621858592326,2.11272507034387,1.95954581860637,2.11415656794641
"17392925",3.49447213149091,3.46025336662506,3.22939477517339,3.32674643276015,3.06753988176502,2.93269174903312,3.09820411055488,3.15097481747156,3.21642618453419,3.41035413404544,3.30635719240172,3.52449960238797,2.96376705422908,3.07601844893316
"17377816",2.70094163638254,2.13236469283532,2.52996569448467,2.52810833431024,2.50412157283325,3.06095222558384,2.16447345152049,2.94992602130851,2.79276027732841,2.7814383848186,2.48452128621401,2.51404885375461,2.68470429220529,2.29997464973764
"17377940",3.14555235100904,3.15199343598122,3.25809109604486,3.35342827212885,3.11075639764222,3.28840704826748,2.99387274811715,2.73769189855121,3.01447827935055,3.22864192051555,3.03791788803482,3.0362341484593,3.37325777731221,3.45975397441269
"17378168",1.93747309806565,2.04315846654612,1.85629956440993,1.86005320344759,1.60083153488867,2.04935387197811,1.98938007725229,1.7850160436065,1.775647346456,2.19997862068718,1.72870716209893,2.1250034622106,1.92832585238361,1.93578879049358
"17378242",2.41917845665794,2.346145410374,2.19588355494646,2.26639023673108,2.2750931799566,2.2512101899599,2.53199732928598,2.18197925887502,2.47749897414575,2.57914221191073,2.29531563684345,2.5030336719502,2.72929876161429,2.33879753284862
"17393225",5.53278137652114,5.43864813372218,6.01004423438629,5.48859468105235,5.62163820121732,5.9111805502226,5.54343076247931,5.41573452905927,5.91839772056383,5.64331930976521,6.14500408078855,6.10856221093445,5.85558171647867,5.91747381544375
"17378640",2.53162315763171,2.84639226117622,2.48606347572954,2.5283672587279,2.63859774909738,2.57595806328229,2.8390832368597,2.56986935359435,2.56707835335188,2.92094909445634,2.53563855099577,2.52038202448895,2.92816187060202,2.70630492301646
"17378860",4.31356293206297,4.44860845891791,4.38960009505236,4.55638946127688,4.1219174332038,4.27870998718533,4.36377257929776,4.39001048076059,4.18102992880135,4.52626033849528,4.38087289527095,4.35871997128717,4.90557448093185,4.19723783392081
"17378942",3.0920271708157,2.8280137197593,2.75664287284654,3.18035769764535,3.09876095926054,2.75164521105073,2.88812457732972,2.77746933056066,3.14398615947913,3.19176067824211,3.04487753689055,2.92856047302516,2.76740818257877,2.9436674607031
"17379247",1.77448902193592,2.14232508741882,1.80220659919585,2.25261073502624,1.96316011638952,2.25425135730503,2.31336772814051,2.12680522955422,1.9809332085393,2.19059374899578,1.98099090361673,1.84697624231634,2.25655872878468,1.85891080693726
"17394036",6.52941976118819,5.87780886086174,5.97063350469646,5.3927966758167,6.19250598790105,6.37568597562885,6.9960761889023,6.43788097851803,6.80485237698437,6.06115960013347,6.6929963280951,6.08453333805043,6.89332366977724,6.91048207702061
"17394385",5.15172644386206,5.33229521096215,5.58631029300734,5.65791126572193,5.26832451416846,4.64312274934182,5.40527531633269,4.98724812207782,5.07169681465265,5.15378392036449,5.37909410051707,5.18653705068035,4.87998534500221,4.99875451682518
"17394446",2.49090483976088,2.24463452771874,1.80678372010008,2.29992089998086,2.37200503831245,2.27744733141667,2.193067202089,1.88379037791622,2.17065191016036,2.00349571795166,1.97828263934683,2.20859244405867,2.1942779138513,1.95220809489357
"17379841",3.48218460072066,3.55159118047544,3.35587327415792,3.67589366986265,3.71813043090676,3.31046443976646,3.14277790225806,3.34161840001239,3.5261645807462,3.74205597177207,3.67534339644318,3.79710865146453,4.36178069534817,3.37984470790718
"17394928",2.15845651276156,2.0754956810573,1.89375500625987,2.12436910202968,2.19302805253715,1.86381739077188,2.02378133296758,2.02696908352088,2.03541412198736,1.87828681250654,2.33231451153853,2.20796967554886,2.02051360200935,2.11230366759439
"17380278",3.49071048401738,3.42803563606414,3.65191538436379,3.26226217035081,3.07570337971924,3.36730167303282,3.24152240174277,3.04996971573246,3.25770288515011,2.8935020102692,3.56706465531906,3.34741440976352,3.61157479429567,3.15647725026593
"17380291",5.41592036737185,5.29365717173974,5.30184475542225,5.20469207400572,5.1320216239598,4.92020762893823,5.64414500675285,4.8975101144067,4.90811278090215,5.29866357140302,5.39604610677616,5.21222010548896,5.26983748711792,5.32208303380919
"17395462",1.72504158628187,2.13056840600515,1.7875198731194,2.3018700432842,1.96570638900616,2.0981512414675,2.12069343653441,1.72769709106258,1.94138863686649,2.25936168792556,1.70948958618211,1.90022854696934,2.13280523161726,1.51743019038001
"17395466",4.30676878785167,3.81890740241835,3.89534969590086,3.71993300354272,3.95046343227436,3.74215790965839,4.15282620958382,4.23666822253225,3.92402303414806,3.97911730554741,4.13698772636378,4.3829342144798,4.43993541942596,4.00951950440253
"17380850",2.44528438957605,2.5665820707972,2.75569300135827,2.83899726890205,2.47723951383473,2.44357374755458,2.47483748095653,2.2948778875711,2.49443623470011,3.66817742501424,2.26100891503996,2.70654062854535,3.08409551891519,2.74131183793546
"17395700",4.38538774698956,4.57084643377051,4.46993253474102,4.47708456992632,4.47866494552306,4.26347224468758,3.98948903261953,4.31842136959725,4.22502479238776,4.83251310792391,4.15883108103163,4.58166363189144,5.13792310920269,4.68410743293712
"17380892",4.16754894459696,4.43159862368228,4.42515454705107,4.32849519747992,4.42858492043294,4.2455157176738,4.11867971284203,4.20172203600781,4.0249979626133,5.05032872947841,4.08153229850248,4.0784511515178,4.66172496676174,4.39302238423579
"17395801",4.00406004754265,4.31429669341218,3.80855877351884,4.06901087015681,4.50029167643779,4.37161718475501,4.57832072764139,4.23793966856581,4.15230720546052,4.44472524363024,4.29306801599601,4.40112445476432,4.2790230972085,4.51209036663763
"17395830",4.00063959467904,4.25688399965064,3.94279720929008,3.63625740592259,4.03848665504073,4.34223017600316,3.88337727060851,3.59482133080741,3.70094543646341,4.48110648450409,4.17609124404304,3.96796646825866,4.3190621050094,4.32646956363468
"17395920",1.81869661229133,1.67937547301211,1.94903331576781,1.89350193415215,1.80674598360582,1.63049081323474,1.77441474464558,1.70141401165943,1.89542403304717,1.56675134706754,1.54566603289568,1.35519014626789,1.82593680789311,1.48283133792548
"17396035",2.61395641810128,2.13545169938408,2.47413404122836,2.15964378330063,2.24761316732703,2.52933217446703,1.73761287293559,2.15728075590138,2.17172352068709,2.27444297396777,2.50261296507247,2.43251356747075,2.1695088645148,2.53537119046691
"17396941",4.62166349849793,4.34890522498117,4.43787844005972,4.48955796830473,4.2925492849603,4.28119352825437,4.43379249847931,4.18769199125407,3.92279526711794,4.17782992865293,4.65776281417626,3.80586045576609,3.96605775536317,4.13517416671945
"17404786",1.62061788894332,1.70704460537164,1.73316858415539,1.70965579571419,1.91851897261225,1.87076758673943,1.57102466432604,2.02433346308267,1.82125416899422,1.60436741905736,2.00049374441693,1.89084284053735,1.59479605691221,1.96249367180437
"17396996",5.46302906613589,5.06068505085731,5.74034684656771,5.26757750124055,5.69489828732259,5.61027079950984,5.37208483204648,5.52381355009173,5.83579945219606,5.0032378406106,4.84966034166032,5.34459898374851,4.89838927410318,5.37883468479954
"17404911",2.98450632240998,2.8131153066343,2.86833578849399,2.71806618579136,2.5512386154453,2.92673031624876,2.60786785015103,2.68515284127571,2.59538661279464,2.79895315134557,2.61392704123555,2.55205048071734,2.62421887051399,2.5513705575675
"17397663",4.83042825644215,4.53876845202595,4.89729507623257,4.44132095643571,4.92581862911004,4.79896531611845,4.96943413477543,4.65404640437821,4.64192159325906,4.70788781723203,4.75688005207771,4.98720996106554,4.77007429455113,4.79896531611845
"17397750",7.82593720845904,7.67625497264945,8.17341474895615,7.83340097621771,7.67981839051935,8.20550240763385,7.60026161434173,7.77764936078957,7.8553889305398,7.62502690168662,7.60775360663188,7.87019973212675,6.74358835425902,7.93888316801394
"17397783",5.88624036425748,5.97628097164931,6.07094822596844,6.10495472598298,5.5794339358848,5.6190183083537,5.82632502603586,6.07493179546129,6.14385587064222,6.26537844788858,6.13959247849193,5.55751000242527,5.62986406023153,5.9386999695872
"17397899",1.45091713087805,1.20903117844491,1.14263939988437,1.29269260731333,1.48418350514037,1.46768424855769,1.24867341465172,1.59094314199782,1.23856935954675,1.14964133486303,1.34733389103266,1.22755368762167,1.13750532745173,1.00265114415199
"17398023",6.32971802233622,6.58413812511998,6.65645748614626,6.6469864877961,6.49785239904005,6.54150418741641,6.2188184342098,6.77689469758666,6.53769958818157,7.20647425205669,6.54528012515341,6.07505773459843,7.00740408621915,6.39952986804533
"17398308",2.25553599786864,2.21194611359746,2.30797572096528,2.0070149346069,2.06907729160627,2.06421690546028,2.08152589351076,2.35920102710043,2.35264834331379,2.51451072039507,2.35593596227688,2.46594096371932,1.99850886806601,2.19340303983002
"17398430",6.76289594215155,6.73367331929698,7.00423402228235,6.9371695160317,6.67158959360086,6.65854994550712,6.52511998085199,6.512644994372,6.89928209105812,6.57000525196121,7.02917506586013,6.11393457394778,6.42732883792515,6.94744395857036
"17406285",4.39815323942241,4.09862650972742,3.29455327596801,4.07481804409314,4.07238428758784,4.02378110937724,3.79308403920119,3.81542841790311,3.39963044377417,3.34479978439294,4.30210537872954,3.95747637923643,2.77103647197397,3.87332370351777
"17398611",4.13456429178206,3.77677744411424,3.56855774212753,3.75752285592298,3.83445295367801,4.3924992746984,4.26566736872856,4.08712271655849,3.88641819544835,3.6240250892663,4.45450063423102,4.28368450202194,4.24334351877524,4.09257841897008
"17406421",2.555431047402,1.79765038663817,2.89414274676138,1.99256496358573,2.09494597840712,2.18708943187593,1.89205061194751,2.45717189255928,1.86458263772458,1.66769314260033,1.83751720960069,2.03549248638209,1.75721984834433,1.93117886802292
"17406615",2.69267046018029,2.45417236990444,2.54255922498089,2.65050417753171,2.14207908729366,2.75618835742536,2.56753259413186,2.56097259518189,2.43591498307953,2.23845395729529,2.58583023601793,2.14117540514723,2.44552065424653,2.22662835408954
"17399044",4.69304157284661,4.37253732250672,4.32918491333717,4.23365319753265,4.47960846947883,4.58966979303837,4.41491836186562,4.19485827111636,4.02359366031162,4.79676315289194,4.51216440540341,4.17725158481737,4.98061637644012,4.76262634985406
"17406752",5.63598390193006,5.65424389358066,5.27763464313447,5.54016411026304,5.23793037202053,4.92936920752508,4.94749402944476,4.74936276084613,4.60971089463156,5.25728516667514,4.66815048064278,4.83124687824519,4.65341026501552,4.66369603944906
"17406846",3.94918180534571,3.38034306933138,3.64585409796018,3.44037394022853,3.77611454215761,3.83685502531186,3.57350213506304,3.80068211458631,3.7398235520035,3.99647805931105,3.71335127834573,3.46651060776329,3.22736237884474,3.70510133733145
"17399460",2.98191185783278,3.16442099144576,3.31853574189659,3.28317679181127,3.03906455029833,2.98394711410026,2.97316455414459,3.11549747470727,3.41719969700322,2.97148814764297,3.60216112249631,3.24224452321082,2.96155835251935,2.84663487492929
"17399702",2.25965641337158,2.21545643372559,2.06206263011117,2.26871880897742,1.97144037902275,2.02299823902202,2.4755163324673,2.56450150321848,2.52503682219561,2.4006608357937,2.23706431324163,2.29404556948408,2.05214191254254,2.3208994603825
"17399737",6.03986268429838,6.15228808346558,5.99815351690825,5.93424656945058,5.91819250353405,5.90862093633518,5.79630673167648,5.70359955103318,5.89817928543125,6.28259803681867,5.68752850896427,5.94480548321686,6.04515801638816,6.04767901333254
"17407272",4.03840139321019,3.93542803710561,3.99596140427529,4.06041703891119,3.61200529488611,3.64690966496376,3.88988995160284,3.96607031279141,3.39702727841877,4.62253101780066,3.92301799390824,3.99140289059696,4.65501846900999,3.97402960041884
"17407416",1.75712885397021,1.68563067843327,1.39234562709566,1.50481815615745,1.63739060270692,1.50547170925223,1.69586116383562,1.66808565482677,1.77346150583557,1.83295654577785,1.69610693167015,1.81248966728124,1.69293956974776,1.84797247590751
"17399929",1.7659503421873,1.49774398336638,1.9297224061831,1.32131245049517,1.50535194964936,1.35601410328684,1.62353889951423,1.76093497173518,1.45282491659976,1.60513005546947,1.86754365141487,1.60153038794647,1.61116286714799,1.559497519618
"17400139",3.32670773110736,3.09153685808151,3.28768326130329,3.17445979525364,2.95562071806143,3.0987159888463,3.10705011878711,2.97858161591229,3.25309646948585,3.0351495822176,3.13474074519649,3.18528719769546,3.34595110113042,3.32838044069773
"17407742",2.09108366106002,1.72438792645336,1.63800925215846,1.98202326600358,1.85874832629709,2.29866786797547,2.07474709690276,2.0932086827161,1.86022447320392,2.18342137907426,1.8317950037118,1.97110105954516,1.90230734841538,1.73280385533231
"17400403",4.60669240930191,4.89688425114033,5.03261957433432,5.17080713154594,3.97708961636234,3.8858621720573,4.5493079761454,4.56782345625814,4.59765477542043,6.04976705666782,5.18228962940574,4.39710836426582,5.95782422417967,4.29949614888602
"17407829",2.51775898963485,2.31590999020936,2.34434425606759,2.25958945931122,2.53109857906006,2.26614914152032,2.50951435890138,2.76087707376114,2.37519495991925,2.34310071655212,2.49112498806817,2.60920782262178,2.0595205815544,2.43476707087382
"17407934",3.42371301945416,3.88930577052557,3.27622884447081,3.70033250438393,3.32281159045422,3.38145171469,3.3701526010595,3.52592188532744,3.51003552984048,3.37854450197275,3.57021613582951,4.18080735396356,3.34467799684469,3.04790103844308
"17400467",3.00824617771283,3.11898197588293,2.99782732698966,2.91906201261592,3.15461088497799,3.46201051802758,2.79962946574488,3.23243702985182,3.19512164410722,3.33363089330955,3.36840590722864,3.05544904811375,3.23350762816714,3.28134164518895
"17408085",1.76317777614795,2.08043796185408,1.86999829785109,1.95645312131463,2.15755717553819,2.0449987554166,2.02124057303735,1.84260512647158,1.79248840953085,2.18297863533583,1.97523373269393,2.06677975739513,1.64435274496916,1.36044973612754
"17400699",2.86267286915258,2.42119567090103,2.65654909411934,2.96694302785019,2.65331307537281,2.95341310371815,2.78865530827158,2.46813615549857,2.35606941486776,2.82045660543692,2.91437792298676,2.62514851342636,2.09359530335213,2.605861170161
"17401296",2.7110031265397,3.28325740378523,2.80739507226139,3.1069924278032,2.99265790520783,2.647638671983,2.91700420122868,2.77068912169646,3.06544164570035,2.91525194183129,2.98175955451498,3.46748434652092,2.61674326070949,2.79194064268362
"17408926",1.78660636706676,1.74568013876371,1.71979398378928,1.85163506449433,2.37387429204864,1.81464823537466,2.1305045094467,1.85408391841044,1.71817403423327,2.12917803848404,1.9830280734134,1.60433956335374,1.99444075423148,1.99426985086444
"17408991",3.00239683245877,2.87957735221331,2.71451798045001,2.55751593858085,2.42382311975316,2.83574059770594,2.76961325891118,2.93243452169156,2.81860457470113,2.69240156840768,2.66894337483572,2.80873988015127,2.98206478691018,2.48728776136739
"17409030",3.22636549864728,3.12685346616378,3.28603853618498,3.20818499324547,2.8456137939126,3.14982199936561,3.40209084824409,2.97377782759212,2.8701041318169,3.20975032737175,3.17451115201376,3.22400885585062,3.02615360084136,3.3324997045216
"17409343",1.92098612000602,2.00361217247327,1.92098612000602,2.27185647478863,1.8696302516541,2.27677930310469,1.91404488369821,1.92393742330469,1.94136514027361,1.80057032022055,2.61208657629779,2.49735477282134,1.84673177673578,2.04360047934545
"17401768",4.42740319837575,4.26417156206549,4.36310938721943,4.27059396143203,4.44551960972033,4.46444670886244,4.20731588808722,4.52092744363073,4.39687758554928,4.1925513311814,4.79878478801287,4.51919779268172,4.17980226234453,4.22846578777686
"17401970",2.39443763890605,2.52990822174487,2.78900978516212,2.64650491474515,2.41777940585383,2.7502716770856,2.34336338314126,2.39686301572551,2.52158782900676,2.0020555017946,2.43900358196705,2.52477973262495,2.33180142563854,2.81423181441476
"17409736",3.42309995533539,3.59518454021308,3.63591879112707,3.56306794695386,3.32209828880453,3.55099626155061,3.65888469932444,3.68416797307523,3.51238879151152,3.360630867521,3.64395479785137,3.39383162962195,3.49591796818603,3.66875359526657
"17410698",4.01415720654677,3.6489823492865,3.28790923975189,3.43270517343619,3.58573573066695,3.6888406256814,3.59037115863807,3.66332494433457,3.28545805011132,3.81408130818419,4.18162389882096,3.33380568002889,3.76217672514609,3.60730593036443
"17403224",3.98303680217965,4.44721537837609,4.64758825540641,4.86073411744194,4.01909878085368,3.77503104044873,4.07230975604544,3.99471150453282,3.7002007823133,5.79372344583715,4.66577720969434,4.10824240292797,4.13204510156923,4.41941682716515
"17403282",7.51977628032883,7.03171761131344,4.51081137071964,7.00601432896674,6.07109002005888,7.74644710201476,7.12394798005138,7.42785278668431,6.1417008607321,6.96541719769462,7.91544592541423,7.5491248507078,8.32772746397605,6.80103874376766
"17403301",5.21022626491597,5.73458381188947,5.19465604862916,5.1015831065102,4.82044746871834,4.34453101248839,4.78503454053937,4.4614702055354,4.98657002957069,6.56121373755123,4.77241450303114,4.31620156445244,6.4694972202789,5.37682711519673
"17412191",5.07176590684591,4.65230253972562,4.7776910555111,4.97504587137032,4.39860472664815,4.19519730048749,4.82757514730739,5.29863409235059,4.95991218502104,4.43726482668024,5.08466210864782,4.31107023621594,4.94150341777661,4.61072081195656
"17423987",3.95318021412146,3.73439736810147,4.43547637260579,4.20080491134865,3.60422206135963,3.60922947294169,3.80174562502912,3.84001536221941,3.79823307440866,4.07473807093247,4.20138278108549,3.71987847601461,3.1250476523031,4.33399125473958
"17424128",4.51890240024735,4.25774227438949,4.44285828327167,4.55091951496663,4.47155783701259,4.32283741061099,4.65264366001704,4.61233005835616,4.19298740853327,5.32024459773863,4.61671317588015,4.40868501133353,5.16314263330865,4.50146450295365
"17413403",4.55228988387734,4.79166960059457,4.21616887635721,4.92203877386064,5.24138505142944,4.37771420600309,5.59573519576265,5.63454735011451,5.18963735773855,4.51172631761719,5.79315916112672,5.5936242665921,5.34836053100022,5.2633279555192
"17424945",3.54204501922899,4.26944932819476,3.60361349948271,3.78634544947219,3.73464729111891,3.326966238125,3.79349105402272,4.09802408035832,4.43908147536147,3.96483007646344,3.63959236664274,3.17491470048217,4.56986816633613,3.93717535960609
"17424952",2.83739287305772,3.46802174785946,3.07496724132009,3.00658838047552,2.97423778493785,2.58027689785404,2.6045538582587,2.98870191732001,3.13923857445119,2.77239688719612,2.50630560379381,2.77463033402149,3.03672862448845,2.89775339315692
"17414017",2.63437228890445,2.99643136665169,2.57158009121204,3.10399754692571,2.683958017098,2.64303960903603,3.77508343385231,3.36020526841391,2.58705622790532,2.49385442245287,2.69156389196988,2.79771062998603,2.76043724947134,2.62433934752912
"17425211",4.3086816539895,4.26948866253231,4.30237095186189,3.82788619430927,4.85303860727268,4.3794054907512,4.6743418598418,4.43781032960484,4.20872967523948,3.9717411942437,4.51479246672323,4.31619887758457,3.95404863414474,4.35939048586034
"17414061",3.72717731157616,3.83027459132245,3.86180424634905,3.57466720318155,3.93734173942502,4.19045376795763,3.50164822323677,3.68609812654165,3.95552335987852,3.82300911994227,3.74091968800695,3.56110468156793,3.63513030995671,3.67323097439973
"17425233",11.529905825511,11.3824159781746,11.5602635246401,11.3589641608854,10.9170112150874,11.1023228735746,11.0855893387464,11.1158184151594,11.0495302860623,10.9084543760375,10.9625490866756,11.0031544192382,10.815282260762,10.8932809701628
"17425425",3.16460756450229,3.59023826718404,3.15865392917139,3.15434932690034,3.4395249555824,3.20684656779037,3.07504408637167,3.26244205667801,3.19763689603349,3.73630119796953,3.25509855606483,3.19313898251329,3.48459695903687,3.03863607486397
"17414331",2.27941211729114,2.25142749291277,2.38128502451355,2.3545868073597,2.47043148374034,2.03381069518222,2.02842562481811,2.42495380789445,2.15583980998318,2.13538325651165,2.54768958457653,2.53557284123994,2.7554225277475,2.25142749291277
"17425525",1.51781282124162,1.63781150650045,1.62044306925512,1.49828554564166,1.99861821522844,1.6325053019644,1.70295488431247,1.8222575411888,1.41163224673745,1.76746179497288,1.63504915309519,1.7876861117131,1.77235214764159,1.75225238277819
"17414767",3.10035052736105,3.17486628432883,3.93526147524278,3.28410320503864,3.45198844294297,3.52323816373374,3.52219304091215,3.82479245009553,3.26683820003812,3.31653600754867,3.43458807898427,3.05482891914555,3.75060638982766,3.1760820098741
"17426497",5.90009691636467,6.03394415452678,6.16409864521273,5.84559434608064,5.53015361735225,5.91477492721855,5.72490270904141,5.88952271332236,5.69105498347368,7.37223875875885,5.5904987890357,6.05156599646724,7.69564527120809,5.86744474062973
"17415219",3.99894575913923,4.2638710109621,5.35683520499051,4.61251720084442,4.04944644820614,3.71799644587987,4.2479626432177,4.08377645112181,5.06888954620658,4.82788424856049,4.2195629435276,3.93480107868654,4.52974501012949,4.30487392996768
"17415239",1.91272475911188,2.14383234053321,2.2284978491524,1.91333614807385,2.37158915939096,1.77399246385454,2.06216333466731,1.6280024880214,1.59604444310064,1.86033699871631,2.18968673957126,2.1117992384534,2.25780336113928,2.06526138310424
"17427096",1.44673994889589,1.37685976007587,1.13976679894871,1.30076255205404,1.39075246078244,1.64908287829703,1.20088801039296,1.59998709125289,1.63611095281432,1.2933543334567,1.44886247919915,1.40038266844311,1.71274551753021,1.32035253814833
"17427331",1.3738770538933,1.32385852073739,1.60472660303475,1.48942214771947,1.6449707650197,1.7108255603788,1.68046864215582,1.98899110307441,1.72066851519727,1.39688870063048,1.55665482962617,1.73526927068601,1.61356792146668,1.6784842382189
"17415973",5.62377893325145,5.93509025328454,5.79738205164151,5.99768770300551,5.6744816849235,4.70418297927893,5.5235429178676,5.12212076453799,5.9062826020211,6.17339525491761,5.58510101986153,5.199453781156,6.22237416261006,5.32659059245692
"17427729",9.04334934645874,9.69541023154075,10.189357522995,9.87413140777353,9.92267872518539,9.78690468897835,9.62886222741607,9.67040052656915,9.83963249659885,9.48881118936166,9.93078631457128,9.7347222046012,9.77556934578343,9.71844369085519
"17416347",2.30974310748963,2.16532010702958,1.86706192676077,2.05801747272603,2.34436137923061,2.06274991491034,2.0108337751189,1.6971287034376,2.19372747860796,2.2340998700341,2.03632707655991,2.07784765511242,2.07876853768164,1.90086184332686
"17416397",3.05660320755719,2.7532860835426,2.45307486503444,2.65251796583185,3.05769136879009,3.14366584683136,2.98706934367825,2.49432890605528,2.47024280013728,2.73575056498259,3.22200356887382,3.06161417895224,2.91043051772803,2.97568643375743
